"Код поста","Дата","Значение","Условный знак"
"12001","2003-01-01","101","BI"
"12001","2003-01-02","101","BI"
"12001","2003-01-03","101","BI"
"12001","2003-01-04","101","BI"
"12001","2003-01-05","101","BI"
"12001","2003-01-06","101","BI"
"12001","2003-01-07","101","BI"
"12001","2003-01-08","100","BI"
"12001","2003-01-09","100","BI"
"12001","2003-01-10","100","BI"
"12001","2003-01-11","100","BI"
"12001","2003-01-12","100","BI"
"12001","2003-01-13","100","BI"
"12001","2003-01-14","100","BI"
"12001","2003-01-15","100","BI"
"12001","2003-01-16","100","BI"
"12001","2003-01-17","100","BI"
"12001","2003-01-18","100","BI"
"12001","2003-01-19","100","BI"
"12001","2003-01-20","100","BI"
"12001","2003-01-21","100","BI"
"12001","2003-01-22","100","BI"
"12001","2003-01-23","100","BI"
"12001","2003-01-24","100","BI"
"12001","2003-01-25","100","BI"
"12001","2003-01-26","100","BI"
"12001","2003-01-27","100","BI"
"12001","2003-01-28","100","BI"
"12001","2003-01-29","100","BI"
"12001","2003-01-30","100","BI"
"12001","2003-01-31","100","BI"
"12001","2003-02-01","100","BI"
"12001","2003-02-02","100","BI"
"12001","2003-02-03","101","BI"
"12001","2003-02-04","101","BI"
"12001","2003-02-05","102","BI"
"12001","2003-02-06","102","BI"
"12001","2003-02-07","102","BI"
"12001","2003-02-08","102","BI"
"12001","2003-02-09","104","BI"
"12001","2003-02-10","104","BI"
"12001","2003-02-11","104","BI"
"12001","2003-02-12","104","BI"
"12001","2003-02-13","105","BI"
"12001","2003-02-14","105","BI"
"12001","2003-02-15","105","BI"
"12001","2003-02-16","105","BI"
"12001","2003-02-17","106","BI"
"12001","2003-02-18","106","BI"
"12001","2003-02-19","107","BI"
"12001","2003-02-20","107","BI"
"12001","2003-02-21","107","BI"
"12001","2003-02-22","107","BI"
"12001","2003-02-23","107","BI"
"12001","2003-02-24","108","BI"
"12001","2003-02-25","108","BI"
"12001","2003-02-26","108","BI"
"12001","2003-02-27","108","BI"
"12001","2003-02-28","108","BI"
"12001","2003-03-01","108","BI"
"12001","2003-03-02","108","BI"
"12001","2003-03-03","108","BI"
"12001","2003-03-04","108","BI"
"12001","2003-03-05","108","BI"
"12001","2003-03-06","108","BI"
"12001","2003-03-07","108","BI"
"12001","2003-03-08","108","BI"
"12001","2003-03-09","108","BI"
"12001","2003-03-10","108","BI"
"12001","2003-03-11","108","BI"
"12001","2003-03-12","108","BI"
"12001","2003-03-13","108","BI"
"12001","2003-03-14","108","BI"
"12001","2003-03-15","108","BI"
"12001","2003-03-16","108","BI"
"12001","2003-03-17","108","BI"
"12001","2003-03-18","108","BI"
"12001","2003-03-19","108","BI"
"12001","2003-03-20","108","BI"
"12001","2003-03-21","108","BI"
"12001","2003-03-22","108","BI"
"12001","2003-03-23","108","BI"
"12001","2003-03-24","108","BI"
"12001","2003-03-25","108","BI"
"12001","2003-03-26","108","BI"
"12001","2003-03-27","108","BI"
"12001","2003-03-28","108","BI"
"12001","2003-03-29","109","BI"
"12001","2003-03-30","110","BI"
"12001","2003-03-31","113","BI"
"12001","2003-04-01","118","BI"
"12001","2003-04-02","118","BI"
"12001","2003-04-03","120","BI"
"12001","2003-04-04","118","BI"
"12001","2003-04-05","119","BI"
"12001","2003-04-06","119","BI"
"12001","2003-04-07","125","("
"12001","2003-04-08","132","("
"12001","2003-04-09","140","("
"12001","2003-04-10","148","("
"12001","2003-04-11","155","("
"12001","2003-04-12","164","("
"12001","2003-04-13","172","("
"12001","2003-04-14","188","("
"12001","2003-04-15","189","("
"12001","2003-04-16","180","I"
"12001","2003-04-17","171","I"
"12001","2003-04-18","165","I"
"12001","2003-04-19","176","("
"12001","2003-04-20","197","("
"12001","2003-04-21","210","("
"12001","2003-04-22","219","("
"12001","2003-04-23","235","Х"
"12001","2003-04-24","221","Х"
"12001","2003-04-25","209","Х"
"12001","2003-04-26","200",""
"12001","2003-04-27","191",""
"12001","2003-04-28","185",""
"12001","2003-04-29","182",""
"12001","2003-04-30","178",""
"12001","2003-05-01","175",""
"12001","2003-05-02","172",""
"12001","2003-05-03","170","B"
"12001","2003-05-04","169","B"
"12001","2003-05-05","167","B"
"12001","2003-05-06","166","B"
"12001","2003-05-07","166","B"
"12001","2003-05-08","165","B"
"12001","2003-05-09","164","B"
"12001","2003-05-10","163","B"
"12001","2003-05-11","162","B"
"12001","2003-05-12","162","B"
"12001","2003-05-13","161","B"
"12001","2003-05-14","160","B"
"12001","2003-05-15","160","B"
"12001","2003-05-16","160","B"
"12001","2003-05-17","160","B"
"12001","2003-05-18","159","B"
"12001","2003-05-19","159","B"
"12001","2003-05-20","159","B"
"12001","2003-05-21","160","B"
"12001","2003-05-22","161","B"
"12001","2003-05-23","165","B"
"12001","2003-05-24","166","B"
"12001","2003-05-25","166","B"
"12001","2003-05-26","165","B"
"12001","2003-05-27","160","B"
"12001","2003-05-28","158","B"
"12001","2003-05-29","158","B"
"12001","2003-05-30","156","B"
"12001","2003-05-31","155","B"
"12001","2003-06-01","152","B"
"12001","2003-06-02","152","B"
"12001","2003-06-03","153","B"
"12001","2003-06-04","153","B"
"12001","2003-06-05","152","B"
"12001","2003-06-06","151","B"
"12001","2003-06-07","135","/B"
"12001","2003-06-08","131","B"
"12001","2003-06-09","130","B"
"12001","2003-06-10","129","B"
"12001","2003-06-11","129","B"
"12001","2003-06-12","129","B"
"12001","2003-06-13","128","B"
"12001","2003-06-14","128","B"
"12001","2003-06-15","127","B"
"12001","2003-06-16","127","B"
"12001","2003-06-17","127","B"
"12001","2003-06-18","126","B"
"12001","2003-06-19","126","B"
"12001","2003-06-20","126","B"
"12001","2003-06-21","125","B"
"12001","2003-06-22","125","B"
"12001","2003-06-23","123","B"
"12001","2003-06-24","122","B"
"12001","2003-06-25","122","B"
"12001","2003-06-26","121","B"
"12001","2003-06-27","121","B"
"12001","2003-06-28","120","B"
"12001","2003-06-29","120","B"
"12001","2003-06-30","120","B"
"12001","2003-07-01","120","B"
"12001","2003-07-02","120","B"
"12001","2003-07-03","120","B"
"12001","2003-07-04","120","B"
"12001","2003-07-05","119","B"
"12001","2003-07-06","119","B"
"12001","2003-07-07","119","B"
"12001","2003-07-08","118","B"
"12001","2003-07-09","118","B"
"12001","2003-07-10","118","B"
"12001","2003-07-11","117","B"
"12001","2003-07-12","117","B"
"12001","2003-07-13","116","B"
"12001","2003-07-14","116","B"
"12001","2003-07-15","116","B"
"12001","2003-07-16","116","B"
"12001","2003-07-17","118","B"
"12001","2003-07-18","118","B"
"12001","2003-07-19","118","B"
"12001","2003-07-20","118","B"
"12001","2003-07-21","119","B"
"12001","2003-07-22","119","B"
"12001","2003-07-23","119","B"
"12001","2003-07-24","119","B"
"12001","2003-07-25","119","B"
"12001","2003-07-26","119","B"
"12001","2003-07-27","119","B"
"12001","2003-07-28","118","B"
"12001","2003-07-29","118","B"
"12001","2003-07-30","121","B"
"12001","2003-07-31","121","B"
"12001","2003-08-01","121","B"
"12001","2003-08-02","121","B"
"12001","2003-08-03","121","B"
"12001","2003-08-04","121","B"
"12001","2003-08-05","121","B"
"12001","2003-08-06","121","B"
"12001","2003-08-07","121","B"
"12001","2003-08-08","121","B"
"12001","2003-08-09","120","B"
"12001","2003-08-10","119","B"
"12001","2003-08-11","119","B"
"12001","2003-08-12","119","B"
"12001","2003-08-13","119","B"
"12001","2003-08-14","119","B"
"12001","2003-08-15","119","B"
"12001","2003-08-16","119","B"
"12001","2003-08-17","119","B"
"12001","2003-08-18","119","B"
"12001","2003-08-19","119","B"
"12001","2003-08-20","119","B"
"12001","2003-08-21","118","B"
"12001","2003-08-22","118","B"
"12001","2003-08-23","119","B"
"12001","2003-08-24","119","В"
"12001","2003-08-25","119","В"
"12001","2003-08-26","119","В"
"12001","2003-08-27","119","В"
"12001","2003-08-28","119","В"
"12001","2003-08-29","119","В"
"12001","2003-08-30","119","В"
"12001","2003-08-31","119","В"
"12001","2003-09-01","118","B"
"12001","2003-09-02","118","B"
"12001","2003-09-03","118","B"
"12001","2003-09-04","118","B"
"12001","2003-09-05","118","B"
"12001","2003-09-06","118","B"
"12001","2003-09-07","118","B"
"12001","2003-09-08","118","B"
"12001","2003-09-09","118","B"
"12001","2003-09-10","118","B"
"12001","2003-09-11","118","B"
"12001","2003-09-12","118","B"
"12001","2003-09-13","118","B"
"12001","2003-09-14","118","B"
"12001","2003-09-15","118","B"
"12001","2003-09-16","118","B"
"12001","2003-09-17","118","B"
"12001","2003-09-18","118","B"
"12001","2003-09-19","118","B"
"12001","2003-09-20","118","B"
"12001","2003-09-21","119","В"
"12001","2003-09-22","119","В"
"12001","2003-09-23","119","В"
"12001","2003-09-24","119","В"
"12001","2003-09-25","119","В"
"12001","2003-09-26","119","В"
"12001","2003-09-27","119","В"
"12001","2003-09-28","119","В"
"12001","2003-09-29","119","В"
"12001","2003-09-30","119","В"
"12001","2003-10-01","119","В"
"12001","2003-10-02","118","B"
"12001","2003-10-03","118","B"
"12001","2003-10-04","118","B"
"12001","2003-10-05","118","B"
"12001","2003-10-06","118","B"
"12001","2003-10-07","118","B"
"12001","2003-10-08","119","В"
"12001","2003-10-09","119","В"
"12001","2003-10-10","119","В"
"12001","2003-10-11","119","В"
"12001","2003-10-12","119","В"
"12001","2003-10-13","119","В"
"12001","2003-10-14","119","В"
"12001","2003-10-15","119","В"
"12001","2003-10-16","119","В"
"12001","2003-10-17","119","В"
"12001","2003-10-18","119","В"
"12001","2003-10-19","119","В"
"12001","2003-10-20","119","В"
"12001","2003-10-21","119","В"
"12001","2003-10-22","120","B"
"12001","2003-10-23","120","B"
"12001","2003-10-24","120","B"
"12001","2003-10-25","120","B"
"12001","2003-10-26","120","B"
"12001","2003-10-27","120","B"
"12001","2003-10-28","120","B)"
"12001","2003-10-29","120","B)"
"12001","2003-10-30","120","B)"
"12001","2003-10-31","120","B)"
"12001","2003-11-01","118","B)"
"12001","2003-11-02","118","B)"
"12001","2003-11-03","118","B)"
"12001","2003-11-04","118","BZ"
"12001","2003-11-05","118","BZ"
"12001","2003-11-06","118","BZ"
"12001","2003-11-07","119","BZ"
"12001","2003-11-08","119","BZ"
"12001","2003-11-09","120","BI"
"12001","2003-11-10","120","BI"
"12001","2003-11-11","120","BI"
"12001","2003-11-12","120","BI"
"12001","2003-11-13","120","BI"
"12001","2003-11-14","120","BI"
"12001","2003-11-15","120","BI"
"12001","2003-11-16","120","BI"
"12001","2003-11-17","120","BI"
"12001","2003-11-18","120","BI"
"12001","2003-11-19","121","BI"
"12001","2003-11-20","121","BI"
"12001","2003-11-21","121","BI"
"12001","2003-11-22","121","BI"
"12001","2003-11-23","121","BI"
"12001","2003-11-24","121","BI"
"12001","2003-11-25","121","BI"
"12001","2003-11-26","121","BI"
"12001","2003-11-27","121","BI"
"12001","2003-11-28","121","BI"
"12001","2003-11-29","121","BI"
"12001","2003-11-30","121","BI"
"12001","2003-12-01","123","BI"
"12001","2003-12-02","123","BI"
"12001","2003-12-03","124","BI"
"12001","2003-12-04","124","BI"
"12001","2003-12-05","124","BI"
"12001","2003-12-06","124","BI"
"12001","2003-12-07","124","BI"
"12001","2003-12-08","124","BI"
"12001","2003-12-09","124","BI"
"12001","2003-12-10","124","BI"
"12001","2003-12-11","124","BI"
"12001","2003-12-12","124","BI"
"12001","2003-12-13","124","BI"
"12001","2003-12-14","124","BI"
"12001","2003-12-15","124","BI"
"12001","2003-12-16","124","BI"
"12001","2003-12-17","124","BI"
"12001","2003-12-18","124","BI"
"12001","2003-12-19","125","BI"
"12001","2003-12-20","125","BI"
"12001","2003-12-21","125","BI"
"12001","2003-12-22","126","BI"
"12001","2003-12-23","126","BI"
"12001","2003-12-24","126","BI"
"12001","2003-12-25","126","BI"
"12001","2003-12-26","126","BI"
"12001","2003-12-27","126","BI"
"12001","2003-12-28","126","BI"
"12001","2003-12-29","126","BI"
"12001","2003-12-30","126","BI"
"12001","2003-12-31","127","BI"
"12001","2004-01-01","127","BI"
"12001","2004-01-02","127","BI"
"12001","2004-01-03","127","BI"
"12001","2004-01-04","127","BI"
"12001","2004-01-05","127","BI"
"12001","2004-01-06","127","BI"
"12001","2004-01-07","127","BI"
"12001","2004-01-08","127","BI"
"12001","2004-01-09","127","BI"
"12001","2004-01-10","127","BI"
"12001","2004-01-11","127","BI"
"12001","2004-01-12","127","BI"
"12001","2004-01-13","128","BI"
"12001","2004-01-14","128","BI"
"12001","2004-01-15","128","BI"
"12001","2004-01-16","128","BI"
"12001","2004-01-17","128","BI"
"12001","2004-01-18","128","BI"
"12001","2004-01-19","128","BI"
"12001","2004-01-20","128","BI"
"12001","2004-01-21","128","BI"
"12001","2004-01-22","128","BI"
"12001","2004-01-23","128","BI"
"12001","2004-01-24","128","BI"
"12001","2004-01-25","128","BI"
"12001","2004-01-26","129","BI"
"12001","2004-01-27","129","BI"
"12001","2004-01-28","129","BI"
"12001","2004-01-29","129","BI"
"12001","2004-01-30","129","BI"
"12001","2004-01-31","129","BI"
"12001","2004-02-01","129","BI"
"12001","2004-02-02","129","BI"
"12001","2004-02-03","129","BI"
"12001","2004-02-04","129","BI"
"12001","2004-02-05","129","BI"
"12001","2004-02-06","129","BI"
"12001","2004-02-07","129","BI"
"12001","2004-02-08","129","BI"
"12001","2004-02-09","130","BI"
"12001","2004-02-10","130","BI"
"12001","2004-02-11","130","BI"
"12001","2004-02-12","130","BI"
"12001","2004-02-13","130","BI"
"12001","2004-02-14","130","BI"
"12001","2004-02-15","130","BI"
"12001","2004-02-16","130","BI"
"12001","2004-02-17","130","BI"
"12001","2004-02-18","130","BI"
"12001","2004-02-19","130","BI"
"12001","2004-02-20","130","BI"
"12001","2004-02-21","130","BI"
"12001","2004-02-22","132","BI"
"12001","2004-02-23","132","BI"
"12001","2004-02-24","132","BI"
"12001","2004-02-25","132","BI"
"12001","2004-02-26","132","BI"
"12001","2004-02-27","132","BI"
"12001","2004-02-28","132","BI"
"12001","2004-02-29","132","BI"
"12001","2004-03-01","132","BI"
"12001","2004-03-02","132","BI"
"12001","2004-03-03","132","BI"
"12001","2004-03-04","132","BI"
"12001","2004-03-05","132","BI"
"12001","2004-03-06","133","BI"
"12001","2004-03-07","133","BI"
"12001","2004-03-08","133","BI"
"12001","2004-03-09","133","BI"
"12001","2004-03-10","133","BI"
"12001","2004-03-11","133","BI"
"12001","2004-03-12","134","BI"
"12001","2004-03-13","134","BI"
"12001","2004-03-14","134","BI"
"12001","2004-03-15","134","BI"
"12001","2004-03-16","134","BI"
"12001","2004-03-17","134","BI"
"12001","2004-03-18","134","BI"
"12001","2004-03-19","134","BI"
"12001","2004-03-20","134","BI"
"12001","2004-03-21","134","BI"
"12001","2004-03-22","151","BI"
"12001","2004-03-23","161","BI"
"12001","2004-03-24","182","B("
"12001","2004-03-25","182","B("
"12001","2004-03-26","182","B("
"12001","2004-03-27","185","B("
"12001","2004-03-28","185","B("
"12001","2004-03-29","229","("
"12001","2004-03-30","275","("
"12001","2004-03-31","301","("
"12001","2004-04-01","332","Л"
"12001","2004-04-02","358","Л"
"12001","2004-04-03","355","Л"
"12001","2004-04-04","322","Х"
"12001","2004-04-05","296","Х"
"12001","2004-04-06","270",""
"12001","2004-04-07","246",""
"12001","2004-04-08","230",""
"12001","2004-04-09","232",""
"12001","2004-04-10","252",""
"12001","2004-04-11","232",""
"12001","2004-04-12","216",""
"12001","2004-04-13","207",""
"12001","2004-04-14","201",""
"12001","2004-04-15","191",""
"12001","2004-04-16","190",""
"12001","2004-04-17","188",""
"12001","2004-04-18","184",""
"12001","2004-04-19","180",""
"12001","2004-04-20","174",""
"12001","2004-04-21","170",""
"12001","2004-04-22","167","B"
"12001","2004-04-23","163","B"
"12001","2004-04-24","162","B"
"12001","2004-04-25","159","B"
"12001","2004-04-26","157","B"
"12001","2004-04-27","157","B"
"12001","2004-04-28","153","B"
"12001","2004-04-29","152","B"
"12001","2004-04-30","151","B"
"12001","2004-05-01","166","B"
"12001","2004-05-02","165","B"
"12001","2004-05-03","163","B"
"12001","2004-05-04","161","B"
"12001","2004-05-05","159","B"
"12001","2004-05-06","157","B"
"12001","2004-05-07","154","B"
"12001","2004-05-08","154","B"
"12001","2004-05-09","153","B"
"12001","2004-05-10","152","B"
"12001","2004-05-11","152","B"
"12001","2004-05-12","152","B"
"12001","2004-05-13","152","B"
"12001","2004-05-14","152","B"
"12001","2004-05-15","151","B"
"12001","2004-05-16","151","B"
"12001","2004-05-17","150","B"
"12001","2004-05-18","150","B"
"12001","2004-05-19","150","B"
"12001","2004-05-20","150","B"
"12001","2004-05-21","148","B"
"12001","2004-05-22","148","B"
"12001","2004-05-23","148","B"
"12001","2004-05-24","148","B"
"12001","2004-05-25","148","B"
"12001","2004-05-26","148","B"
"12001","2004-05-27","148","B"
"12001","2004-05-28","147","B"
"12001","2004-05-29","147","B"
"12001","2004-05-30","147","B"
"12001","2004-05-31","146","B"
"12001","2004-06-01","146","B"
"12001","2004-06-02","145","B"
"12001","2004-06-03","145","B"
"12001","2004-06-04","145","B"
"12001","2004-06-05","145","B"
"12001","2004-06-06","145","B"
"12001","2004-06-07","144","B"
"12001","2004-06-08","144","B"
"12001","2004-06-09","144","B"
"12001","2004-06-10","144","B"
"12001","2004-06-11","144","B"
"12001","2004-06-12","143","B"
"12001","2004-06-13","142","B"
"12001","2004-06-14","142","B"
"12001","2004-06-15","141","B"
"12001","2004-06-16","141","B"
"12001","2004-06-17","140","B"
"12001","2004-06-18","139","B"
"12001","2004-06-19","139","B"
"12001","2004-06-20","138","B"
"12001","2004-06-21","138","B"
"12001","2004-06-22","138","B"
"12001","2004-06-23","138","B"
"12001","2004-06-24","138","B"
"12001","2004-06-25","138","B"
"12001","2004-06-26","137","B"
"12001","2004-06-27","136","B"
"12001","2004-06-28","136","B"
"12001","2004-06-29","136","B"
"12001","2004-06-30","136","B"
"12001","2004-07-01","133","B"
"12001","2004-07-02","133","B"
"12001","2004-07-03","133","B"
"12001","2004-07-04","133","B"
"12001","2004-07-05","133","B"
"12001","2004-07-06","131","B"
"12001","2004-07-07","131","B"
"12001","2004-07-08","131","B"
"12001","2004-07-09","131","B"
"12001","2004-07-10","130","B"
"12001","2004-07-11","130","B"
"12001","2004-07-12","130","B"
"12001","2004-07-13","129","B"
"12001","2004-07-14","129","B"
"12001","2004-07-15","129","B"
"12001","2004-07-16","129","B"
"12001","2004-07-17","128","B"
"12001","2004-07-18","128","B"
"12001","2004-07-19","127","B"
"12001","2004-07-20","127","B"
"12001","2004-07-21","127","B"
"12001","2004-07-22","127","B"
"12001","2004-07-23","127","B"
"12001","2004-07-24","127","B"
"12001","2004-07-25","127","B"
"12001","2004-07-26","125","B"
"12001","2004-07-27","125","B"
"12001","2004-07-28","125","B"
"12001","2004-07-29","125","B"
"12001","2004-07-30","125","B"
"12001","2004-07-31","125","B"
"12001","2004-08-01","124","B"
"12001","2004-08-02","124","B"
"12001","2004-08-03","124","B"
"12001","2004-08-04","124","B"
"12001","2004-08-05","123","B"
"12001","2004-08-06","123","B"
"12001","2004-08-07","123","B"
"12001","2004-08-08","123","B"
"12001","2004-08-09","123","B"
"12001","2004-08-10","122","B"
"12001","2004-08-11","122","B"
"12001","2004-08-12","121","B"
"12001","2004-08-13","121","B"
"12001","2004-08-14","121","B"
"12001","2004-08-15","121","B"
"12001","2004-08-16","121","B"
"12001","2004-08-17","120","B"
"12001","2004-08-18","120","B"
"12001","2004-08-19","120","B"
"12001","2004-08-20","120","B"
"12001","2004-08-21","119","B"
"12001","2004-08-22","119","B"
"12001","2004-08-23","119","B"
"12001","2004-08-24","118","B"
"12001","2004-08-25","118","B"
"12001","2004-08-26","118","B"
"12001","2004-08-27","118","B"
"12001","2004-08-28","118","B"
"12001","2004-08-29","118","B"
"12001","2004-08-30","117","B"
"12001","2004-08-31","117","B"
"12001","2004-09-01","116","B"
"12001","2004-09-02","116","B"
"12001","2004-09-03","116","B"
"12001","2004-09-04","115","B"
"12001","2004-09-05","115","B"
"12001","2004-09-06","115","B"
"12001","2004-09-07","115","B"
"12001","2004-09-08","115","B"
"12001","2004-09-09","114","B"
"12001","2004-09-10","114","B"
"12001","2004-09-11","114","B"
"12001","2004-09-12","114","B"
"12001","2004-09-13","114","B"
"12001","2004-09-14","114","B"
"12001","2004-09-15","114","B"
"12001","2004-09-16","113","B"
"12001","2004-09-17","113","B"
"12001","2004-09-18","113","B"
"12001","2004-09-19","113","B"
"12001","2004-09-20","113","B"
"12001","2004-09-21","112","B"
"12001","2004-09-22","111","B"
"12001","2004-09-23","111","B"
"12001","2004-09-24","111","B"
"12001","2004-09-25","111","B"
"12001","2004-09-26","111","B"
"12001","2004-09-27","111","B"
"12001","2004-09-28","110","B"
"12001","2004-09-29","110","B"
"12001","2004-09-30","110","B"
"12001","2004-10-01","111","B"
"12001","2004-10-02","111","B"
"12001","2004-10-03","112","B"
"12001","2004-10-04","112","B"
"12001","2004-10-05","112","B"
"12001","2004-10-06","112","B"
"12001","2004-10-07","112","B"
"12001","2004-10-08","112","B"
"12001","2004-10-09","112","B"
"12001","2004-10-10","112","B"
"12001","2004-10-11","112","B"
"12001","2004-10-12","112","B"
"12001","2004-10-13","112","B"
"12001","2004-10-14","112","B"
"12001","2004-10-15","112","B"
"12001","2004-10-16","112","B"
"12001","2004-10-17","112","B"
"12001","2004-10-18","113","B"
"12001","2004-10-19","113","B"
"12001","2004-10-20","113","B"
"12001","2004-10-21","114","B"
"12001","2004-10-22","114","B"
"12001","2004-10-23","114","B"
"12001","2004-10-24","114","B"
"12001","2004-10-25","114","B"
"12001","2004-10-26","114","B"
"12001","2004-10-27","114","B"
"12001","2004-10-28","115","B"
"12001","2004-10-29","115","B"
"12001","2004-10-30","115","B"
"12001","2004-10-31","115","B"
"12001","2004-11-01","117","B"
"12001","2004-11-02","117","B"
"12001","2004-11-03","120","B"
"12001","2004-11-04","120","B"
"12001","2004-11-05","120","B"
"12001","2004-11-06","120","B"
"12001","2004-11-07","120","B"
"12001","2004-11-08","122","B"
"12001","2004-11-09","122","B"
"12001","2004-11-10","122","B"
"12001","2004-11-11","122","B"
"12001","2004-11-12","123","B"
"12001","2004-11-13","124","B"
"12001","2004-11-14","124","B"
"12001","2004-11-15","124","B"
"12001","2004-11-16","126","B"
"12001","2004-11-17","127","B"
"12001","2004-11-18","127","B"
"12001","2004-11-19","127","B"
"12001","2004-11-20","127","B"
"12001","2004-11-21","127","B"
"12001","2004-11-22","127","B"
"12001","2004-11-23","127","B"
"12001","2004-11-24","130","B"
"12001","2004-11-25","130","B)"
"12001","2004-11-26","130","B)"
"12001","2004-11-27","130","BI"
"12001","2004-11-28","130","BI"
"12001","2004-11-29","130","BI"
"12001","2004-11-30","131","BI"
"12001","2004-12-01","131","BI"
"12001","2004-12-02","131","BI"
"12001","2004-12-03","131","BI"
"12001","2004-12-04","132","BI"
"12001","2004-12-05","132","BI"
"12001","2004-12-06","132","BI"
"12001","2004-12-07","132","BI"
"12001","2004-12-08","132","BI"
"12001","2004-12-09","132","BI"
"12001","2004-12-10","133","BI"
"12001","2004-12-11","133","BI"
"12001","2004-12-12","133","BI"
"12001","2004-12-13","133","BI"
"12001","2004-12-14","133","BI"
"12001","2004-12-15","135","BI"
"12001","2004-12-16","135","BI"
"12001","2004-12-17","135","BI"
"12001","2004-12-18","135","BI"
"12001","2004-12-19","135","BI"
"12001","2004-12-20","135","BI"
"12001","2004-12-21","135","BI"
"12001","2004-12-22","135","BI"
"12001","2004-12-23","135","BI"
"12001","2004-12-24","135","BI"
"12001","2004-12-25","136","BI"
"12001","2004-12-26","136","BI"
"12001","2004-12-27","136","BI"
"12001","2004-12-28","136","BI"
"12001","2004-12-29","137","BI"
"12001","2004-12-30","137","BI"
"12001","2004-12-31","137","BI"
"12001","2005-01-01","137","ВI"
"12001","2005-01-02","137","ВI"
"12001","2005-01-03","137","ВI"
"12001","2005-01-04","137","ВI"
"12001","2005-01-05","136","ВI"
"12001","2005-01-06","136","ВI"
"12001","2005-01-07","136","ВI"
"12001","2005-01-08","136","ВI"
"12001","2005-01-09","136","ВI"
"12001","2005-01-10","136","ВI"
"12001","2005-01-11","136","ВI"
"12001","2005-01-12","136","ВI"
"12001","2005-01-13","135","ВI"
"12001","2005-01-14","135","ВI"
"12001","2005-01-15","135","ВI"
"12001","2005-01-16","135","ВI"
"12001","2005-01-17","135","ВI"
"12001","2005-01-18","135","ВI"
"12001","2005-01-19","135","ВI"
"12001","2005-01-20","135","ВI"
"12001","2005-01-21","134","ВI"
"12001","2005-01-22","134","ВI"
"12001","2005-01-23","134","ВI"
"12001","2005-01-24","134","ВI"
"12001","2005-01-25","134","ВI"
"12001","2005-01-26","134","ВI"
"12001","2005-01-27","134","ВI"
"12001","2005-01-28","134","ВI"
"12001","2005-01-29","134","ВI"
"12001","2005-01-30","134","ВI"
"12001","2005-01-31","134","ВI"
"12001","2005-02-01","134","ВI"
"12001","2005-02-02","134","ВI"
"12001","2005-02-03","134","ВI"
"12001","2005-02-04","134","ВI"
"12001","2005-02-05","134","ВI"
"12001","2005-02-06","134","ВI"
"12001","2005-02-07","134","ВI"
"12001","2005-02-08","134","ВI"
"12001","2005-02-09","134","ВI"
"12001","2005-02-10","134","ВI"
"12001","2005-02-11","135","ВI"
"12001","2005-02-12","135","ВI"
"12001","2005-02-13","135","ВI"
"12001","2005-02-14","135","ВI"
"12001","2005-02-15","135","ВI"
"12001","2005-02-16","135","ВI"
"12001","2005-02-17","135","ВI"
"12001","2005-02-18","135","ВI"
"12001","2005-02-19","135","ВI"
"12001","2005-02-20","135","ВI"
"12001","2005-02-21","135","ВI"
"12001","2005-02-22","135","ВI"
"12001","2005-02-23","135","ВI"
"12001","2005-02-24","135","ВI"
"12001","2005-02-25","135","ВI"
"12001","2005-02-26","135","ВI"
"12001","2005-02-27","135","ВI"
"12001","2005-02-28","135","ВI"
"12001","2005-03-01","135","ВI"
"12001","2005-03-02","135","ВI"
"12001","2005-03-03","135","ВI"
"12001","2005-03-04","135","ВI"
"12001","2005-03-05","135","ВI"
"12001","2005-03-06","135","ВI"
"12001","2005-03-07","135","ВI"
"12001","2005-03-08","135","ВI"
"12001","2005-03-09","135","ВI"
"12001","2005-03-10","135","ВI"
"12001","2005-03-11","135","ВI"
"12001","2005-03-12","135","ВI"
"12001","2005-03-13","135","ВI"
"12001","2005-03-14","135","ВI"
"12001","2005-03-15","135","ВI"
"12001","2005-03-16","135","ВI"
"12001","2005-03-17","135","ВI"
"12001","2005-03-18","135","ВI"
"12001","2005-03-19","135","ВI"
"12001","2005-03-20","135","ВI"
"12001","2005-03-21","135","ВI"
"12001","2005-03-22","135","ВI"
"12001","2005-03-23","135","ВI"
"12001","2005-03-24","135","ВI"
"12001","2005-03-25","135","ВI"
"12001","2005-03-26","135","ВI"
"12001","2005-03-27","135","ВI"
"12001","2005-03-28","135","ВI"
"12001","2005-03-29","135","ВI"
"12001","2005-03-30","135","ВI"
"12001","2005-03-31","135","ВI"
"12001","2005-04-01","135","ВI"
"12001","2005-04-02","135","ВI"
"12001","2005-04-03","135","ВI"
"12001","2005-04-04","135","ВI"
"12001","2005-04-05","135","ВI"
"12001","2005-04-06","135","ВI"
"12001","2005-04-07","135","ВI"
"12001","2005-04-08","142","В("
"12001","2005-04-09","169","В("
"12001","2005-04-10","180","("
"12001","2005-04-11","192","↑"
"12001","2005-04-12","220","↑"
"12001","2005-04-13","236","↑"
"12001","2005-04-14","256","↑"
"12001","2005-04-15","289","↑"
"12001","2005-04-16","326","Л<"
"12001","2005-04-17","344","Л<"
"12001","2005-04-18","391","Л<"
"12001","2005-04-19","394",""
"12001","2005-04-20","348",""
"12001","2005-04-21","311",""
"12001","2005-04-22","242",""
"12001","2005-04-23","223",""
"12001","2005-04-24","209",""
