"Код поста","Дата","Значение","Условный знак"
"11242","2021-06-10","412","_ВТ"
"11242","2021-06-11","412","_ВТ"
"11242","2021-06-12","412","_ВА"
"11242","2021-06-13","412","_ВА"
"11242","2021-06-14","412","_ВА"
"11242","2021-06-15","412","_ВА"
"11242","2021-06-16","412","_ВА"
"11242","2021-06-17","412","_ВА"
"11242","2021-06-18","412","_ВА"
"11242","2021-06-19","412","_ВА"
"11242","2021-06-20","412","_ВА"
"11242","2021-06-21","415","""ВА"
"11242","2021-06-22","418","^ВА"
"11242","2021-06-23","418","^ВА"
"11242","2021-06-24","418","^ВА"
"11242","2021-06-25","418","^ВА"
"11242","2021-06-26","417","ВА"
"11242","2021-06-27","417","ВА"
"11242","2021-06-28","417","ВА"
"11242","2021-06-29","417","ВА"
"11242","2021-06-30","417","ВА"
"11242","2021-07-01","417","^ВА"
"11242","2021-07-02","417","^ВА"
"11242","2021-07-03","417","^ВА"
"11242","2021-07-04","416","^ВА"
"11242","2021-07-05","414","ВА"
"11242","2021-07-06","414","ВА"
"11242","2021-07-07","412","ВА"
"11242","2021-07-08","412","ВА"
"11242","2021-07-09","412","ВА"
"11242","2021-07-10","412","ВА"
"11242","2021-07-11","412","ВА"
"11242","2021-07-12","412","ВА"
"11242","2021-07-13","412","ВА"
"11242","2021-07-14","412","ВА"
"11242","2021-07-15","412","ВА"
"11242","2021-07-16","412","ВА"
"11242","2021-07-17","413","ВА"
"11242","2021-07-18","413","ВА"
"11242","2021-07-19","413","ВА"
"11242","2021-07-20","409","ВА"
"11242","2021-07-21","409","ВА"
"11242","2021-07-22","409","ВА"
"11242","2021-07-23","409","ВА"
"11242","2021-07-24","409","ВА"
"11242","2021-07-25","409","ВА"
"11242","2021-07-26","409","ВА"
"11242","2021-07-27","409","ВА"
"11242","2021-07-28","409","ВА"
"11242","2021-07-29","408","_ВА"
"11242","2021-07-30","406","_ВА"
"11242","2021-07-31","406","_ВА"
"11242","2021-08-01","403","^ВА"
"11242","2021-08-02","402","ВА"
"11242","2021-08-03","402","ВА"
"11242","2021-08-04","402","ВА"
"11242","2021-08-05","402","ВА"
"11242","2021-08-06","402","ВА"
"11242","2021-08-07","402","ВА"
"11242","2021-08-08","402","ВА"
"11242","2021-08-09","402","ВА"
"11242","2021-08-10","402","_ВА"
"11242","2021-08-11","401","_ВА"
"11242","2021-08-12","401","_ВА"
"11242","2021-08-13","401","_ВА"
"11242","2021-08-14","401","_ВА"
"11242","2021-08-15","401","_ВА"
"11242","2021-08-16","401","_ВА"
"11242","2021-08-17","401","_ВА"
"11242","2021-08-18","401","_ВА"
"11242","2021-08-19","401","_ВА"
"11242","2021-08-20","401","_ВА"
"11242","2021-08-21","401","_ВА"
"11242","2021-08-22","401","_ВА"
"11242","2021-08-23","401","_ВА"
"11242","2021-08-24","401","_ВА"
"11242","2021-08-25","401","_ВА"
"11242","2021-08-26","401","_ВА"
"11242","2021-08-27","401","_ВА"
"11242","2021-08-28","401","_ВА"
"11242","2021-08-29","401","_ВА"
"11242","2021-08-30","401","_ВА"
"11242","2021-08-31","401","_ВА"
"11242","2021-09-01","401","""ВА"
"11242","2021-09-02","401","""ВА"
"11242","2021-09-03","401","""ВА"
"11242","2021-09-04","401","""ВА"
"11242","2021-09-05","401","""ВА"
"11242","2021-09-06","401","""ВА"
"11242","2021-09-07","401","""ВА"
"11242","2021-09-08","401","""ВА"
"11242","2021-09-09","401","""ВА"
"11242","2021-09-10","401","""ВА"
"11242","2021-09-11","401","""ВА"
"11242","2021-09-12","401","""ВА"
"11242","2021-09-13","401","""ВА"
"11242","2021-09-14","401","""ВА"
"11242","2021-09-15","401","""ВА"
"11242","2021-09-16","401","""ВА"
"11242","2021-09-17","401","""ВА"
"11242","2021-09-18","401","""ВА"
"11242","2021-09-19","401","""ВА"
"11242","2021-09-20","401","""ВА"
"11242","2021-09-21","401","""ВА"
"11242","2021-09-22","401","""ВА"
"11242","2021-09-23","401","""ВА"
"11242","2021-09-24","401","""ВА"
"11242","2021-09-25","401","""ВА"
"11242","2021-09-26","401","""ВА"
"11242","2021-09-27","401","""ВА"
"11242","2021-09-28","401","""ВА"
"11242","2021-09-29","401","""ВА"
"11242","2021-09-30","401","""ВА"
"11242","2021-10-01","401","_ВА"
"11242","2021-10-02","401","_ВА"
"11242","2021-10-03","401","_ВА"
"11242","2021-10-04","401","_ВА"
"11242","2021-10-05","401","_ВА"
"11242","2021-10-06","401","_ВА"
"11242","2021-10-07","401","_ВТ"
"11242","2021-10-08","401","_ВТ"
"11242","2021-10-09","401","_ВТ"
"11242","2021-10-10","401","_ВТ"
"11242","2021-10-11","402","ВТ"
"11242","2021-10-12","402","ВА"
"11242","2021-10-13","402","ВА"
"11242","2021-10-14","402","ВА"
"11242","2021-10-15","402","ВА"
"11242","2021-10-16","402","ВА"
"11242","2021-10-17","402","ВА"
"11242","2021-10-18","402","ВА"
"11242","2021-10-19","402","ВА"
"11242","2021-10-20","402","ВА"
"11242","2021-10-21","402","ВА"
"11242","2021-10-22","402","ВА"
"11242","2021-10-23","403","^В"
"11242","2021-10-24","403","^В"
"11242","2021-10-25","403","^В"
"11242","2021-10-26","403","^В"
"11242","2021-10-27","403","^В"
"11242","2021-10-28","403","^В"
"11242","2021-10-29","403","^В"
"11242","2021-10-30","403","^В"
"11242","2021-10-31","403","^В"
"11242","2021-11-01","403","_)В"
"11242","2021-11-02","403","_Z)"
"11242","2021-11-03","403","_ZВ"
"11242","2021-11-04","403","_ZВ"
"11242","2021-11-05","403","_ZВ"
"11242","2021-11-06","403","_ZВ"
"11242","2021-11-07","403","_ZВ"
"11242","2021-11-08","403","_ZВ"
"11242","2021-11-09","403","_ZВ"
"11242","2021-11-10","403","_ZВ"
"11242","2021-11-11","404","ZВ"
"11242","2021-11-12","404","ZВ"
"11242","2021-11-13","407","ZВ"
"11242","2021-11-14","409","ZВ"
"11242","2021-11-15","409","ZВ"
"11242","2021-11-16","409","ZВ"
"11242","2021-11-17","416","^IZ"
"11242","2021-11-18","416","^IВ"
"11242","2021-11-19","416","^IВ"
"11242","2021-11-20","416","^IВ"
"11242","2021-11-21","416","^IВ"
"11242","2021-11-22","416","^IВ"
"11242","2021-11-23","416","^IВ"
"11242","2021-11-24","416","^IВ"
"11242","2021-11-25","416","^IВ"
"11242","2021-11-26","416","^IВ"
"11242","2021-11-27","416","^IВ"
"11242","2021-11-28","416","^IВ"
"11242","2021-11-29","416","^IВ"
"11242","2021-11-30","416","^IВ"
"11242","2021-12-01","416","IW"
"11242","2021-12-02","422","^I~"
"11242","2021-12-03","422","^IВ"
"11242","2021-12-04","422","^IВ"
"11242","2021-12-05","","prmz"
"11242","2021-12-06","","prmz"
"11242","2021-12-07","","prmz"
"11242","2021-12-08","","prmz"
"11242","2021-12-09","","prmz"
"11242","2021-12-10","","prmz"
"11242","2021-12-11","","prmz"
"11242","2021-12-12","","prmz"
"11242","2021-12-13","","prmz"
"11242","2021-12-14","","prmz"
"11242","2021-12-15","","prmz"
"11242","2021-12-16","","prmz"
"11242","2021-12-17","","prmz"
"11242","2021-12-18","","prmz"
"11242","2021-12-19","","prmz"
"11242","2021-12-20","","prmz"
"11242","2021-12-21","","prmz"
"11242","2021-12-22","","prmz"
"11242","2021-12-23","","prmz"
"11242","2021-12-24","","prmz"
"11242","2021-12-25","","prmz"
"11242","2021-12-26","","prmz"
"11242","2021-12-27","","prmz"
"11242","2021-12-28","","prmz"
"11242","2021-12-29","","prmz"
"11242","2021-12-30","","prmz"
"11242","2021-12-31","","prmz"
"11242","2022-01-01","","prmz"
"11242","2022-01-02","","prmz"
"11242","2022-01-03","","prmz"
"11242","2022-01-04","","prmz"
"11242","2022-01-05","","prmz"
"11242","2022-01-06","","prmz"
"11242","2022-01-07","","prmz"
"11242","2022-01-08","","prmz"
"11242","2022-01-09","","prmz"
"11242","2022-01-10","","prmz"
"11242","2022-01-11","","prmz"
"11242","2022-01-12","","prmz"
"11242","2022-01-13","","prmz"
"11242","2022-01-14","","prmz"
"11242","2022-01-15","","prmz"
"11242","2022-01-16","","prmz"
"11242","2022-01-17","","prmz"
"11242","2022-01-18","","prmz"
"11242","2022-01-19","","prmz"
"11242","2022-01-20","","prmz"
"11242","2022-01-21","","prmz"
"11242","2022-01-22","","prmz"
"11242","2022-01-23","","prmz"
"11242","2022-01-24","","prmz"
"11242","2022-01-25","","prmz"
"11242","2022-01-26","","prmz"
"11242","2022-01-27","","prmz"
"11242","2022-01-28","","prmz"
"11242","2022-01-29","","prmz"
"11242","2022-01-30","","prmz"
"11242","2022-01-31","","prmz"
"11242","2022-02-01","","prmz"
"11242","2022-02-02","","prmz"
"11242","2022-02-03","","prmz"
"11242","2022-02-04","","prmz"
"11242","2022-02-05","","prmz"
"11242","2022-02-06","","prmz"
"11242","2022-02-07","","prmz"
"11242","2022-02-08","","prmz"
"11242","2022-02-09","","prmz"
"11242","2022-02-10","","prmz"
"11242","2022-02-11","","prmz"
"11242","2022-02-12","","prmz"
"11242","2022-02-13","","prmz"
"11242","2022-02-14","","prmz"
"11242","2022-02-15","","prmz"
"11242","2022-02-16","","prmz"
"11242","2022-02-17","","prmz"
"11242","2022-02-18","","prmz"
"11242","2022-02-19","","prmz"
"11242","2022-02-20","","prmz"
"11242","2022-02-21","","prmz"
"11242","2022-02-22","","prmz"
"11242","2022-02-23","","prmz"
"11242","2022-02-24","","prmz"
"11242","2022-02-25","","prmz"
"11242","2022-02-26","","prmz"
"11242","2022-02-27","","prmz"
"11242","2022-02-28","","prmz"
"11242","2022-03-01","","prmz"
"11242","2022-03-02","","prmz"
"11242","2022-03-03","","prmz"
"11242","2022-03-04","","prmz"
"11242","2022-03-05","","prmz"
"11242","2022-03-06","472","_I~"
"11242","2022-03-07","472","~В"
"11242","2022-03-08","472","~В"
"11242","2022-03-09","472","IВ"
"11242","2022-03-10","472","IВ"
"11242","2022-03-11","472","IВ"
"11242","2022-03-12","","prmz"
"11242","2022-03-13","","prmz"
"11242","2022-03-14","","prmz"
"11242","2022-03-15","","prmz"
"11242","2022-03-16","","prmz"
"11242","2022-03-17","","prmz"
"11242","2022-03-18","","prmz"
"11242","2022-03-19","","prmz"
"11242","2022-03-20","","prmz"
"11242","2022-03-21","","prmz"
"11242","2022-03-22","472","_I~"
"11242","2022-03-23","472","~В"
"11242","2022-03-24","472","~В"
"11242","2022-03-25","","prmz"
"11242","2022-03-26","","prmz"
"11242","2022-03-27","","prmz"
"11242","2022-03-28","472","_~"
"11242","2022-03-29","474","~В"
"11242","2022-03-30","476","^(В"
"11242","2022-03-31","476","^(В"
"11242","2022-04-01","474","(В"
"11242","2022-04-02","476","(В"
"11242","2022-04-03","475","(В"
"11242","2022-04-04","491","(В"
"11242","2022-04-05","727","(W"
"11242","2022-04-06","883","W"
"11242","2022-04-07","856","^ХW"
"11242","2022-04-08","763","Х"
"11242","2022-04-09","657",""
"11242","2022-04-10","589",""
"11242","2022-04-11","553",""
"11242","2022-04-12","543",""
"11242","2022-04-13","520",""
"11242","2022-04-14","514",""
"11242","2022-04-15","513",""
"11242","2022-04-16","506",""
"11242","2022-04-17","504",""
"11242","2022-04-18","501",""
"11242","2022-04-19","498",""
"11242","2022-04-20","495",""
"11242","2022-04-21","491",""
"11242","2022-04-22","487",""
"11242","2022-04-23","487",""
"11242","2022-04-24","459","_"
"11242","2022-04-25","457",""
"11242","2022-04-26","457",""
"11242","2022-04-27","455",""
"11242","2022-04-28","453",""
"11242","2022-04-29","446",""
"11242","2022-04-30","445",""
"11242","2022-05-01","435","^"
"11242","2022-05-02","433",""
"11242","2022-05-03","433",""
"11242","2022-05-04","432",""
"11242","2022-05-05","431","В"
"11242","2022-05-06","431","В"
"11242","2022-05-07","427","В"
"11242","2022-05-08","426","В"
"11242","2022-05-09","426","В"
"11242","2022-05-10","426","В"
"11242","2022-05-11","426","В"
"11242","2022-05-12","425","ВТ"
"11242","2022-05-13","420","ВТ"
"11242","2022-05-14","420","ВА"
"11242","2022-05-15","419","ВА"
"11242","2022-05-16","419","ВА"
"11242","2022-05-17","419","ВА"
"11242","2022-05-18","419","ВА"
"11242","2022-05-19","416","ВА"
"11242","2022-05-20","415","ВА"
"11242","2022-05-21","412","ВА"
"11242","2022-05-22","411","ВА"
"11242","2022-05-23","411","ВА"
"11242","2022-05-24","411","ВА"
"11242","2022-05-25","411","ВА"
"11242","2022-05-26","411","ВА"
"11242","2022-05-27","410","_ВА"
"11242","2022-05-28","410","_ВА"
"11242","2022-05-29","410","_ВА"
"11242","2022-05-30","410","_ВА"
"11242","2022-05-31","410","_ВА"
"11242","2022-06-01","410","ВА"
"11242","2022-06-02","409","ВА"
"11242","2022-06-03","409","ВА"
"11242","2022-06-04","410","ВА"
"11242","2022-06-05","411","ВА"
"11242","2022-06-06","411","ВА"
"11242","2022-06-07","411","ВА"
"11242","2022-06-08","410","ВА"
"11242","2022-06-09","409","ВА"
"11242","2022-06-10","409","ВА"
"11242","2022-06-11","409","ВА"
"11242","2022-06-12","409","ВА"
"11242","2022-06-13","409","ВА"
"11242","2022-06-14","412","^ВА"
"11242","2022-06-15","412","^ВА"
"11242","2022-06-16","412","^ВА"
"11242","2022-06-17","412","^ВА"
"11242","2022-06-18","411","ВА"
"11242","2022-06-19","411","ВА"
"11242","2022-06-20","410","ВА"
"11242","2022-06-21","410","ВА"
"11242","2022-06-22","410","ВА"
"11242","2022-06-23","410","ВА"
"11242","2022-06-24","410","ВА"
"11242","2022-06-25","410","ВА"
"11242","2022-06-26","410","ВА"
"11242","2022-06-27","409","ВА"
"11242","2022-06-28","409","ВА"
"11242","2022-06-29","409","_ВА"
"11242","2022-06-30","408","_ВА"
"11242","2022-07-01","408","^ВА"
"11242","2022-07-02","408","^ВА"
"11242","2022-07-03","405","^ВА"
"11242","2022-07-04","402","ВА"
"11242","2022-07-05","399","ВА"
"11242","2022-07-06","399","ВА"
"11242","2022-07-07","399","ВА"
"11242","2022-07-08","399","ВА"
"11242","2022-07-09","399","ВА"
"11242","2022-07-10","399","ВА"
"11242","2022-07-11","399","ВА"
"11242","2022-07-12","399","ВА"
"11242","2022-07-13","399","ВА"
"11242","2022-07-14","399","ВА"
"11242","2022-07-15","399","ВА"
"11242","2022-07-16","399","ВА"
"11242","2022-07-17","399","ВА"
"11242","2022-07-18","399","ВА"
"11242","2022-07-19","399","ВА"
"11242","2022-07-20","396","_ВА"
"11242","2022-07-21","392","_ВА"
"11242","2022-07-22","392","_ВА"
"11242","2022-07-23","392","_ВА"
"11242","2022-07-24","392","_ВА"
"11242","2022-07-25","392","_ВА"
"11242","2022-07-26","392","_ВА"
"11242","2022-07-27","392","_ВА"
"11242","2022-07-28","392","_ВА"
"11242","2022-07-29","392","_ВА"
"11242","2022-07-30","392","_ВА"
"11242","2022-07-31","392","_ВА"
"11242","2022-08-01","392","""ВА"
"11242","2022-08-02","392","""ВА"
"11242","2022-08-03","392","""ВА"
"11242","2022-08-04","392","""ВА"
"11242","2022-08-05","392","""ВА"
"11242","2022-08-06","392","""ВА"
"11242","2022-08-07","392","""ВА"
"11242","2022-08-08","392","""ВА"
"11242","2022-08-09","392","""ВА"
"11242","2022-08-10","392","""ВА"
"11242","2022-08-11","392","""ВА"
"11242","2022-08-12","392","""ВА"
"11242","2022-08-13","392","""ВА"
"11242","2022-08-14","392","""ВА"
"11242","2022-08-15","392","""ВА"
"11242","2022-08-16","392","""ВА"
"11242","2022-08-17","392","""ВА"
"11242","2022-08-18","392","""ВА"
"11242","2022-08-19","392","""ВА"
"11242","2022-08-20","392","""ВА"
"11242","2022-08-21","392","""ВА"
"11242","2022-08-22","392","""ВА"
"11242","2022-08-23","392","""ВА"
"11242","2022-08-24","392","""ВА"
"11242","2022-08-25","392","""ВА"
"11242","2022-08-26","392","""ВА"
"11242","2022-08-27","392","""ВА"
"11242","2022-08-28","392","""ВА"
"11242","2022-08-29","392","""ВА"
"11242","2022-08-30","392","""ВА"
"11242","2022-08-31","392","""ВА"
"11242","2022-09-01","392","_ВА"
"11242","2022-09-02","392","_ВА"
"11242","2022-09-03","392","_ВА"
"11242","2022-09-04","392","_ВА"
"11242","2022-09-05","392","_ВА"
"11242","2022-09-06","392","_ВА"
"11242","2022-09-07","392","_ВА"
"11242","2022-09-08","392","_ВА"
"11242","2022-09-09","401","^ВА"
"11242","2022-09-10","401","^ВА"
"11242","2022-09-11","401","^ВА"
"11242","2022-09-12","401","^ВА"
"11242","2022-09-13","401","^ВА"
"11242","2022-09-14","401","^ВА"
"11242","2022-09-15","401","^ВА"
"11242","2022-09-16","401","^ВА"
"11242","2022-09-17","401","^ВА"
"11242","2022-09-18","401","^ВА"
"11242","2022-09-19","401","^ВА"
"11242","2022-09-20","401","^ВА"
"11242","2022-09-21","401","^ВА"
"11242","2022-09-22","401","^ВА"
"11242","2022-09-23","401","^ВА"
"11242","2022-09-24","401","^ВА"
"11242","2022-09-25","401","^ВА"
"11242","2022-09-26","401","^ВА"
"11242","2022-09-27","401","^ВА"
"11242","2022-09-28","401","^ВА"
"11242","2022-09-29","401","^ВА"
"11242","2022-09-30","401","^ВА"
"11242","2022-10-01","401","_ВА"
"11242","2022-10-02","401","_В"
"11242","2022-10-03","401","_В"
"11242","2022-10-04","401","_В"
"11242","2022-10-05","401","_В"
"11242","2022-10-06","401","_В"
"11242","2022-10-07","401","_В"
"11242","2022-10-08","401","_В"
"11242","2022-10-09","401","_В"
"11242","2022-10-10","401","_В"
"11242","2022-10-11","401","_В"
"11242","2022-10-12","401","_В"
"11242","2022-10-13","401","_В"
"11242","2022-10-14","401","_В"
"11242","2022-10-15","401","_В"
"11242","2022-10-16","401","_В"
"11242","2022-10-17","401","_В"
"11242","2022-10-18","401","_В"
"11242","2022-10-19","401","_В"
"11242","2022-10-20","401","_В"
"11242","2022-10-21","401","_В"
"11242","2022-10-22","401","_В"
"11242","2022-10-23","401","_В"
"11242","2022-10-24","401","_В"
"11242","2022-10-25","401","_)В"
"11242","2022-10-26","401","_В"
"11242","2022-10-27","401","_В"
"11242","2022-10-28","401","_В"
"11242","2022-10-29","401","_)В"
"11242","2022-10-30","401","_)В"
"11242","2022-10-31","402","""В"
"11242","2022-11-01","403","В"
"11242","2022-11-02","406","В"
"11242","2022-11-03","409","В"
"11242","2022-11-04","410","^В"
"11242","2022-11-05","411","^В"
"11242","2022-11-06","411","^В"
"11242","2022-11-07","411","^)В"
"11242","2022-11-08","411","^В"
"11242","2022-11-09","411","^В"
"11242","2022-11-10","411","^В"
"11242","2022-11-11","411","^В"
"11242","2022-11-12","411","^ZВ"
"11242","2022-11-13","411","^В"
"11242","2022-11-14","411","^В"
"11242","2022-11-15","411","^В"
"11242","2022-11-16","411","^Z)"
"11242","2022-11-17","411","^IВ"
"11242","2022-11-18","411","^IВ"
"11242","2022-11-19","411","^IВ"
"11242","2022-11-20","411","^IВ"
"11242","2022-11-21","411","^IВ"
"11242","2022-11-22","411","^IВ"
"11242","2022-11-23","411","^IВ"
"11242","2022-11-24","411","^IВ"
"11242","2022-11-25","411","^IВ"
"11242","2022-11-26","411","^IВ"
"11242","2022-11-27","411","^IВ"
"11242","2022-11-28","411","^IВ"
"11242","2022-11-29","411","^IВ"
"11242","2022-11-30","411","""В"
"11242","2022-12-01","","prmz"
"11242","2022-12-02","","prmz"
"11242","2022-12-03","","prmz"
"11242","2022-12-04","","prmz"
"11242","2022-12-05","","prmz"
"11242","2022-12-06","","prmz"
"11242","2022-12-07","","prmz"
"11242","2022-12-08","","prmz"
"11242","2022-12-09","","prmz"
"11242","2022-12-10","","prmz"
"11242","2022-12-11","","prmz"
"11242","2022-12-12","","prmz"
"11242","2022-12-13","","prmz"
"11242","2022-12-14","","prmz"
"11242","2022-12-15","","prmz"
"11242","2022-12-16","","prmz"
"11242","2022-12-17","","prmz"
"11242","2022-12-18","","prmz"
"11242","2022-12-19","","prmz"
"11242","2022-12-20","","prmz"
"11242","2022-12-21","","prmz"
"11242","2022-12-22","","prmz"
"11242","2022-12-23","","prmz"
"11242","2022-12-24","","prmz"
"11242","2022-12-25","","prmz"
"11242","2022-12-26","","prmz"
"11242","2022-12-27","","prmz"
"11242","2022-12-28","","prmz"
"11242","2022-12-29","","prmz"
"11242","2022-12-30","","prmz"
"11242","2022-12-31","","prmz"
