"Код поста","Дата","Значение","Условный знак"
"14002","2006-06-15","234",""
"14002","2006-06-16","254",""
"14002","2006-06-17","254",""
"14002","2006-06-18","239",""
"14002","2006-06-19","234",""
"14002","2006-06-20","223",""
"14002","2006-06-21","215",""
"14002","2006-06-22","210",""
"14002","2006-06-23","194",""
"14002","2006-06-24","191",""
"14002","2006-06-25","190",""
"14002","2006-06-26","195",""
"14002","2006-06-27","221",""
"14002","2006-06-28","223",""
"14002","2006-06-29","223",""
"14002","2006-06-30","219",""
"14002","2006-07-01","211",""
"14002","2006-07-02","207",""
"14002","2006-07-03","204",""
"14002","2006-07-04","193",""
"14002","2006-07-05","197",""
"14002","2006-07-06","198",""
"14002","2006-07-07","200",""
"14002","2006-07-08","200",""
"14002","2006-07-09","227",""
"14002","2006-07-10","220",""
"14002","2006-07-11","235",""
"14002","2006-07-12","221",""
"14002","2006-07-13","214",""
"14002","2006-07-14","223",""
"14002","2006-07-15","225",""
"14002","2006-07-16","221",""
"14002","2006-07-17","211",""
"14002","2006-07-18","209",""
"14002","2006-07-19","207",""
"14002","2006-07-20","197",""
"14002","2006-07-21","210",""
"14002","2006-07-22","221",""
"14002","2006-07-23","218",""
"14002","2006-07-24","216",""
"14002","2006-07-25","208",""
"14002","2006-07-26","207",""
"14002","2006-07-27","205",""
"14002","2006-07-28","208",""
"14002","2006-07-29","205",""
"14002","2006-07-30","205",""
"14002","2006-07-31","203",""
"14002","2006-08-01","199",""
"14002","2006-08-02","197",""
"14002","2006-08-03","204",""
"14002","2006-08-04","216",""
"14002","2006-08-05","248",""
"14002","2006-08-06","266",""
"14002","2006-08-07","288",""
"14002","2006-08-08","255",""
"14002","2006-08-09","252",""
"14002","2006-08-10","215",""
"14002","2006-08-11","219",""
"14002","2006-08-12","216",""
"14002","2006-08-13","216",""
"14002","2006-08-14","177",""
"14002","2006-08-15","169",""
"14002","2006-08-16","165",""
"14002","2006-08-17","164",""
"14002","2006-08-18","152",""
"14002","2006-08-19","153",""
"14002","2006-08-20","152",""
"14002","2006-08-21","162",""
"14002","2006-08-22","160",""
"14002","2006-08-23","159",""
"14002","2006-08-24","158",""
"14002","2006-08-25","152",""
"14002","2006-08-26","151",""
"14002","2006-08-27","140",""
"14002","2006-08-28","155",""
"14002","2006-08-29","159",""
"14002","2006-08-30","159",""
"14002","2006-08-31","136",""
"14002","2006-09-01","126",""
"14002","2006-09-02","126",""
"14002","2006-09-03","115",""
"14002","2006-09-04","105",""
"14002","2006-09-05","98",""
"14002","2006-09-06","107",""
"14002","2006-09-07","119",""
"14002","2006-09-08","123",""
"14002","2006-09-09","119",""
"14002","2006-09-10","118",""
"14002","2006-09-11","120",""
"14002","2006-09-12","119",""
"14002","2006-09-13","118",""
"14002","2006-09-14","117",""
"14002","2006-09-15","120",""
"14002","2006-09-16","121",""
"14002","2006-09-17","128",""
"14002","2006-09-18","133",""
"14002","2006-09-19","135",""
"14002","2006-09-20","132",""
"14002","2006-09-21","131",""
"14002","2006-09-22","117",""
"14002","2006-09-23","122",""
"14002","2006-09-24","127",""
"14002","2006-09-25","124",""
"14002","2006-09-26","125",""
"14002","2006-09-27","117",""
"14002","2006-09-28","114",""
"14002","2006-09-29","125",""
"14002","2006-09-30","125",""
"14002","2006-10-01","121",""
"14002","2006-10-02","112",""
"14002","2006-10-03","104",""
"14002","2006-10-04","104",""
"14002","2006-10-05","112",""
"14002","2006-10-06","114",""
"14002","2006-10-07","120",""
"14002","2006-10-08","114",""
"14002","2006-10-09","115",""
"14002","2006-10-10","128",""
"14002","2006-10-11","133",""
"14002","2006-10-12","130",""
"14002","2006-10-13","126",""
"14002","2006-10-14","125",""
"14002","2006-10-15","124",""
"14002","2006-10-16","110",""
"14002","2006-10-17","107",""
"14002","2006-10-18","115",""
"14002","2006-10-19","123",""
"14002","2006-10-20","123",""
"14002","2006-10-21","119",""
"14002","2006-10-22","102",""
"14002","2006-10-23","97",""
"14002","2006-10-24","96",""
"14002","2006-10-25","126",""
"14002","2006-10-26","127",""
"14002","2006-10-27","122",""
"14002","2006-10-28","127",""
"14002","2006-10-29","125",""
"14002","2006-10-30","124",""
"14002","2006-10-31","120",""
"14002","2006-11-01","115",""
"14002","2006-11-02","115",""
"14002","2006-11-03","120",""
"14002","2006-11-04","118",""
"14002","2006-11-05","105",""
"14002","2006-11-06","93",""
"14002","2006-11-07","98",""
"14002","2006-11-08","103",""
"14002","2006-11-09","102",""
"14002","2006-11-10","105",""
"14002","2006-11-11","109",""
"14002","2006-11-12","115",""
"14002","2006-11-13","102",""
"14002","2006-11-14","105",""
"14002","2006-11-15","101",""
"14002","2006-11-16","106",""
"14002","2006-11-17","105",""
"14002","2006-11-18","102",""
"14002","2006-11-19","85",""
"14002","2006-11-20","75",""
"14002","2006-11-21","72",""
"14002","2006-11-22","71",""
"14002","2006-11-23","71",""
"14002","2006-11-24","69",""
"14002","2006-11-25","66",""
"14002","2006-11-26","65",""
"14002","2006-11-27","65",""
"14002","2006-11-28","59",""
"14002","2006-11-29","61",""
"14002","2006-11-30","66",""
"14002","2006-12-01","57",")"
"14002","2006-12-02","55",")"
"14002","2006-12-03","53",")"
"14002","2006-12-04","70",")"
"14002","2006-12-05","79",")"
"14002","2006-12-06","70",")"
"14002","2006-12-07","62",")"
"14002","2006-12-08","64",")"
"14002","2006-12-09","64",")Ш"
"14002","2006-12-10","60",")Ш"
"14002","2006-12-11","69",")"
"14002","2006-12-12","73",")Ш"
"14002","2006-12-13","78",")Ш"
"14002","2006-12-14","73",")Ш"
"14002","2006-12-15","73",")Ш"
"14002","2006-12-16","74",")Ш"
"14002","2006-12-17","72",")Ш"
"14002","2006-12-18","60",")Ш"
"14002","2006-12-19","55",")Ш"
"14002","2006-12-20","46",")Ш"
"14002","2006-12-21","44",")Ш"
"14002","2006-12-22","48",")Ш"
"14002","2006-12-23","51",")Ш"
"14002","2006-12-24","43",")Ш"
"14002","2006-12-25","46",")Ш"
"14002","2006-12-26","50",")Ш"
"14002","2006-12-27","49",")Ш"
"14002","2006-12-28","51",")Ш"
"14002","2006-12-29","41",")"
"14002","2006-12-30","38",")"
"14002","2006-12-31","42",")"
"14002","2007-01-01","40",")"
"14002","2007-01-02","39",")"
"14002","2007-01-03","40",")*"
"14002","2007-01-04","42",")*"
"14002","2007-01-05","47",")*"
"14002","2007-01-06","169","Z"
"14002","2007-01-07","143","Z"
"14002","2007-01-08","146","Z"
"14002","2007-01-09","150","Z"
"14002","2007-01-10","155","Z"
"14002","2007-01-11","160","Z"
"14002","2007-01-12","150","Z"
"14002","2007-01-13","153","Z"
"14002","2007-01-14","142","Z"
"14002","2007-01-15","138","Z"
"14002","2007-01-16","138","Z"
"14002","2007-01-17","139","Z"
"14002","2007-01-18","138","Z"
"14002","2007-01-19","142","Z"
"14002","2007-01-20","143","Z"
"14002","2007-01-21","144","Z"
"14002","2007-01-22","144","Z"
"14002","2007-01-23","133","Z"
"14002","2007-01-24","129","Z"
"14002","2007-01-25","139","Z"
"14002","2007-01-26","149","Z"
"14002","2007-01-27","151","Z"
"14002","2007-01-28","146","Z"
"14002","2007-01-29","148","Z"
"14002","2007-01-30","145","Z"
"14002","2007-01-31","146","Z"
"14002","2007-02-01","147","Z"
"14002","2007-02-02","146","Z"
"14002","2007-02-03","145","Z"
"14002","2007-02-04","147","Z"
"14002","2007-02-05","153","Z"
"14002","2007-02-06","152","Z"
"14002","2007-02-07","161","х"
"14002","2007-02-08","153","х"
"14002","2007-02-09","94",")"
"14002","2007-02-10","89",")"
"14002","2007-02-11","84",")"
"14002","2007-02-12","83",")"
"14002","2007-02-13","82",")"
"14002","2007-02-14","84",")"
"14002","2007-02-15","88",")"
"14002","2007-02-16","86",")"
"14002","2007-02-17","87",")"
"14002","2007-02-18","90",")"
"14002","2007-02-19","86",")"
"14002","2007-02-20","85",")"
"14002","2007-02-21","83",")"
"14002","2007-02-22","81",")"
"14002","2007-02-23","83",")"
"14002","2007-02-24","92",")"
"14002","2007-02-25","92",")"
"14002","2007-02-26","94",")"
"14002","2007-02-27","91",")"
"14002","2007-02-28","91",")"
"14002","2007-03-01","89",""
"14002","2007-03-02","89",""
"14002","2007-03-03","90",""
"14002","2007-03-04","88",""
"14002","2007-03-05","88",""
"14002","2007-03-06","87",""
"14002","2007-03-07","88",""
"14002","2007-03-08","96",""
"14002","2007-03-09","105",""
"14002","2007-03-10","101",""
"14002","2007-03-11","100",""
"14002","2007-03-12","100",""
"14002","2007-03-13","101",""
"14002","2007-03-14","96",""
"14002","2007-03-15","96",""
"14002","2007-03-16","97",""
"14002","2007-03-17","97",""
"14002","2007-03-18","94",""
"14002","2007-03-19","93",""
"14002","2007-03-20","95",""
"14002","2007-03-21","105",""
"14002","2007-03-22","109",""
"14002","2007-03-23","109",""
"14002","2007-03-24","105",""
"14002","2007-03-25","110",""
"14002","2007-03-26","110",""
"14002","2007-03-27","108",""
"14002","2007-03-28","95",""
"14002","2007-03-29","93",""
"14002","2007-03-30","98",""
"14002","2007-03-31","100",""
"14002","2007-04-01","101",""
"14002","2007-04-02","100",""
"14002","2007-04-03","104",""
"14002","2007-04-04","92",""
"14002","2007-04-05","96",""
"14002","2007-04-06","102",""
"14002","2007-04-07","111",""
"14002","2007-04-08","110",""
"14002","2007-04-09","114",""
"14002","2007-04-10","116",""
"14002","2007-04-11","120",""
"14002","2007-04-12","121",""
"14002","2007-04-13","129",""
"14002","2007-04-14","122",""
"14002","2007-04-15","113",""
"14002","2007-04-16","137",""
"14002","2007-04-17","128",""
"14002","2007-04-18","125",""
"14002","2007-04-19","156",""
"14002","2007-04-20","160",""
"14002","2007-04-21","140",""
"14002","2007-04-22","123",""
"14002","2007-04-23","117",""
"14002","2007-04-24","106",""
"14002","2007-04-25","106",""
"14002","2007-04-26","113",""
"14002","2007-04-27","102",""
"14002","2007-04-28","116",""
"14002","2007-04-29","116",""
"14002","2007-04-30","103",""
"14002","2007-05-01","114",""
"14002","2007-05-02","119",""
"14002","2007-05-03","122",""
"14002","2007-05-04","118",""
"14002","2007-05-05","113",""
"14002","2007-05-06","118",""
"14002","2007-05-07","124",""
"14002","2007-05-08","122",""
"14002","2007-05-09","163",""
"14002","2007-05-10","181",""
"14002","2007-05-11","155",""
"14002","2007-05-12","156",""
"14002","2007-05-13","151",""
"14002","2007-05-14","155",""
"14002","2007-05-15","150",""
"14002","2007-05-16","144",""
"14002","2007-05-17","139",""
"14002","2007-05-18","136",""
"14002","2007-05-19","157",""
"14002","2007-05-20","157",""
"14002","2007-05-21","175",""
"14002","2007-05-22","191",""
"14002","2007-05-23","186",""
"14002","2007-05-24","185",""
"14002","2007-05-25","172",""
"14002","2007-05-26","168",""
"14002","2007-05-27","164",""
"14002","2007-05-28","167",""
"14002","2007-05-29","168",""
"14002","2007-05-30","165",""
"14002","2007-05-31","157",""
"14002","2007-06-01","150",""
"14002","2007-06-02","142",""
"14002","2007-06-03","142",""
"14002","2007-06-04","159",""
"14002","2007-06-05","180",""
"14002","2007-06-06","179",""
"14002","2007-06-07","176",""
"14002","2007-06-08","182",""
"14002","2007-06-09","184",""
"14002","2007-06-10","189",""
"14002","2007-06-11","191",""
"14002","2007-06-12","176",""
"14002","2007-06-13","175",""
"14002","2007-06-14","175",""
"14002","2007-06-15","198",""
"14002","2007-06-16","195",""
"14002","2007-06-17","170",""
"14002","2007-06-18","168",""
"14002","2007-06-19","157",""
"14002","2007-06-20","152",""
"14002","2007-06-21","146",""
"14002","2007-06-22","140",""
"14002","2007-06-23","122",""
"14002","2007-06-24","97",""
"14002","2007-06-25","85",""
"14002","2007-06-26","79",""
"14002","2007-06-27","80",""
"14002","2007-06-28","84",""
"14002","2007-06-29","88",""
"14002","2007-06-30","93",""
"14002","2007-07-01","105",""
"14002","2007-07-02","108",""
"14002","2007-07-03","114",""
"14002","2007-07-04","128",""
"14002","2007-07-05","143",""
"14002","2007-07-06","128",""
"14002","2007-07-07","122",""
"14002","2007-07-08","127",""
"14002","2007-07-09","133",""
"14002","2007-07-10","161",""
"14002","2007-07-11","167",""
"14002","2007-07-12","181",""
"14002","2007-07-13","192",""
"14002","2007-07-14","199",""
"14002","2007-07-15","209",""
"14002","2007-07-16","215",""
"14002","2007-07-17","231",""
"14002","2007-07-18","251",""
"14002","2007-07-19","257",""
"14002","2007-07-20","231",""
"14002","2007-07-21","223",""
"14002","2007-07-22","234",""
"14002","2007-07-23","252",""
"14002","2007-07-24","253",""
"14002","2007-07-25","254",""
"14002","2007-07-26","261",""
"14002","2007-07-27","266",""
"14002","2007-07-28","280",""
"14002","2007-07-29","302",""
"14002","2007-07-30","295",""
"14002","2007-07-31","290",""
"14002","2007-08-01","273",""
"14002","2007-08-02","266",""
"14002","2007-08-03","270",""
"14002","2007-08-04","228",""
"14002","2007-08-05","273",""
"14002","2007-08-06","273",""
"14002","2007-08-07","270",""
"14002","2007-08-08","264",""
"14002","2007-08-09","261",""
"14002","2007-08-10","260",""
"14002","2007-08-11","261",""
"14002","2007-08-12","263",""
"14002","2007-08-13","270",""
"14002","2007-08-14","266",""
"14002","2007-08-15","268",""
"14002","2007-08-16","260",""
"14002","2007-08-17","250",""
"14002","2007-08-18","237",""
"14002","2007-08-19","216",""
"14002","2007-08-20","198",""
"14002","2007-08-21","186",""
"14002","2007-08-22","190",""
"14002","2007-08-23","179",""
"14002","2007-08-24","180",""
"14002","2007-08-25","183",""
"14002","2007-08-26","180",""
"14002","2007-08-27","189",""
"14002","2007-08-28","189",""
"14002","2007-08-29","189",""
"14002","2007-08-30","170",""
"14002","2007-08-31","164",""
"14002","2007-09-01","143",""
"14002","2007-09-02","107",""
"14002","2007-09-03","103",""
"14002","2007-09-04","91",""
"14002","2007-09-05","92",""
"14002","2007-09-06","102",""
"14002","2007-09-07","129",""
"14002","2007-09-08","159",""
"14002","2007-09-09","177",""
"14002","2007-09-10","180",""
"14002","2007-09-11","177",""
"14002","2007-09-12","171",""
"14002","2007-09-13","174",""
"14002","2007-09-14","137",""
"14002","2007-09-15","121",""
"14002","2007-09-16","118",""
"14002","2007-09-17","115",""
"14002","2007-09-18","107",""
"14002","2007-09-19","102",""
"14002","2007-09-20","115",""
"14002","2007-09-21","143",""
"14002","2007-09-22","152",""
"14002","2007-09-23","150",""
"14002","2007-09-24","155",""
"14002","2007-09-25","155",""
"14002","2007-09-26","155",""
"14002","2007-09-27","158",""
"14002","2007-09-28","157",""
"14002","2007-09-29","156",""
"14002","2007-09-30","154",""
"14002","2007-10-01","127",""
"14002","2007-10-02","111",""
"14002","2007-10-03","97",""
"14002","2007-10-04","96",""
"14002","2007-10-05","99",""
"14002","2007-10-06","98",""
"14002","2007-10-07","121",""
"14002","2007-10-08","143",""
"14002","2007-10-09","140",""
"14002","2007-10-10","132",""
"14002","2007-10-11","103",""
"14002","2007-10-12","107",""
"14002","2007-10-13","101",""
"14002","2007-10-14","94",""
"14002","2007-10-15","92",""
"14002","2007-10-16","91",""
"14002","2007-10-17","89",""
"14002","2007-10-18","87",""
"14002","2007-10-19","87",""
"14002","2007-10-20","84",""
"14002","2007-10-21","82",""
"14002","2007-10-22","83",""
"14002","2007-10-23","89",""
"14002","2007-10-24","88",""
"14002","2007-10-25","97",""
"14002","2007-10-26","95",""
"14002","2007-10-27","117",""
"14002","2007-10-28","164",""
"14002","2007-10-29","115",""
"14002","2007-10-30","102",""
"14002","2007-10-31","101",""
"14002","2007-11-01","95",""
"14002","2007-11-02","100",""
"14002","2007-11-03","98",""
"14002","2007-11-04","114",""
"14002","2007-11-05","109",""
"14002","2007-11-06","103",""
"14002","2007-11-07","106",""
"14002","2007-11-08","110",""
"14002","2007-11-09","109",""
"14002","2007-11-10","95",""
"14002","2007-11-11","99",""
"14002","2007-11-12","104",""
"14002","2007-11-13","99",""
"14002","2007-11-14","95",""
"14002","2007-11-15","93",""
"14002","2007-11-16","96",""
"14002","2007-11-17","115",""
"14002","2007-11-18","113",""
"14002","2007-11-19","113",""
"14002","2007-11-20","101",""
"14002","2007-11-21","85",""
"14002","2007-11-22","82",""
"14002","2007-11-23","76",""
"14002","2007-11-24","66",""
"14002","2007-11-25","79",""
"14002","2007-11-26","87",""
"14002","2007-11-27","88",""
"14002","2007-11-28","81",""
"14002","2007-11-29","88",""
"14002","2007-11-30","89",""
"14002","2007-12-01","91",""
"14002","2007-12-02","89",""
"14002","2007-12-03","75",""
"14002","2007-12-04","94",""
"14002","2007-12-05","84",""
"14002","2007-12-06","80",""
"14002","2007-12-07","95",""
"14002","2007-12-08","96",""
"14002","2007-12-09","96",""
"14002","2007-12-10","95",""
"14002","2007-12-11","88",""
"14002","2007-12-12","94",""
"14002","2007-12-13","93",""
"14002","2007-12-14","92",""
"14002","2007-12-15","88",""
"14002","2007-12-16","93",")Ш"
"14002","2007-12-17","92",")Ш"
"14002","2007-12-18","73",")Ш"
"14002","2007-12-19","60",")"
"14002","2007-12-20","72",")"
"14002","2007-12-21","69",")"
"14002","2007-12-22","63",")"
"14002","2007-12-23","54",")"
"14002","2007-12-24","60",")"
"14002","2007-12-25","72",")"
"14002","2007-12-26","81",")Ш"
"14002","2007-12-27","91",")Ш"
"14002","2007-12-28","91",")Ш"
"14002","2007-12-29","97",")Ш"
"14002","2007-12-30","121","I"
"14002","2007-12-31","139","I"
"14002","2008-01-01","143","┴"
"14002","2008-01-02","169","┴"
"14002","2008-01-03","199","┴"
"14002","2008-01-04","200","┴"
"14002","2008-01-05","219","┴"
"14002","2008-01-06","229","┴"
"14002","2008-01-07","241","┴"
"14002","2008-01-08","243","┴"
"14002","2008-01-09","235","┴"
"14002","2008-01-10","246","┴"
"14002","2008-01-11","247","┴"
"14002","2008-01-12","239","┴"
"14002","2008-01-13","238","┴"
"14002","2008-01-14","239","┴"
"14002","2008-01-15","239","┴"
"14002","2008-01-16","239","┴"
"14002","2008-01-17","237","┴"
"14002","2008-01-18","236","┴"
"14002","2008-01-19","218","┴"
"14002","2008-01-20","109","┴"
"14002","2008-01-21","132","┴"
"14002","2008-01-22","148","┴"
"14002","2008-01-23","151","┴"
"14002","2008-01-24","150","┴"
"14002","2008-01-25","149","┴"
"14002","2008-01-26","150","┴"
"14002","2008-01-27","150","┴"
"14002","2008-01-28","146","┴"
"14002","2008-01-29","142","┴"
"14002","2008-01-30","138","┴"
"14002","2008-01-31","134","┴"
"14002","2008-02-01","136","┴"
"14002","2008-02-02","139","┴"
"14002","2008-02-03","138","┴"
"14002","2008-02-04","140","┴"
"14002","2008-02-05","140","┴"
"14002","2008-02-06","139","┴"
"14002","2008-02-07","191","┴"
"14002","2008-02-08","212","┴"
"14002","2008-02-09","148","┴"
"14002","2008-02-10","138","┴"
"14002","2008-02-11","138","┴"
"14002","2008-02-12","133","┴"
"14002","2008-02-13","133","┴"
"14002","2008-02-14","131","┴"
"14002","2008-02-15","131","┴"
"14002","2008-02-16","137","┴"
"14002","2008-02-17","147","┴"
"14002","2008-02-18","147","┴"
"14002","2008-02-19","150","┴"
"14002","2008-02-20","155","┴"
"14002","2008-02-21","158","┴"
"14002","2008-02-22","162","┴"
"14002","2008-02-23","178","┴"
"14002","2008-02-24","199","┴"
"14002","2008-02-25","201","┴"
"14002","2008-02-26","200","┴"
"14002","2008-02-27","196","┴"
"14002","2008-02-28","188","┴"
"14002","2008-02-29","172","┴"
"14002","2008-03-01","225","I"
"14002","2008-03-02","241","I"
"14002","2008-03-03","248","I"
"14002","2008-03-04","245","I"
"14002","2008-03-05","263","I"
"14002","2008-03-06","270","I"
"14002","2008-03-07","269","Л"
"14002","2008-03-08","145","N"
"14002","2008-03-09","139","N"
"14002","2008-03-10","140","N"
"14002","2008-03-11","151",")"
"14002","2008-03-12","149",")"
"14002","2008-03-13","149",")"
"14002","2008-03-14","142",")"
"14002","2008-03-15","148",")"
"14002","2008-03-16","152",")"
"14002","2008-03-17","145",""
"14002","2008-03-18","145",""
"14002","2008-03-19","143",""
"14002","2008-03-20","141",""
"14002","2008-03-21","140",""
"14002","2008-03-22","142",""
"14002","2008-03-23","123",""
"14002","2008-03-24","136",""
"14002","2008-03-25","140",""
"14002","2008-03-26","150",""
"14002","2008-03-27","145",""
"14002","2008-03-28","133",""
"14002","2008-03-29","125",""
"14002","2008-03-30","120",""
"14002","2008-03-31","121",""
"14002","2008-04-01","121",""
"14002","2008-04-02","118",""
"14002","2008-04-03","113",""
"14002","2008-04-04","111",""
"14002","2008-04-05","112",""
"14002","2008-04-06","119",""
"14002","2008-04-07","118",""
"14002","2008-04-08","112",""
"14002","2008-04-09","106",""
"14002","2008-04-10","92",""
"14002","2008-04-11","81",""
"14002","2008-04-12","103",""
"14002","2008-04-13","112",""
"14002","2008-04-14","97",""
"14002","2008-04-15","91",""
"14002","2008-04-16","99",""
"14002","2008-04-17","103",""
"14002","2008-04-18","82",""
"14002","2008-04-19","90",""
"14002","2008-04-20","119",""
"14002","2008-04-21","104",""
"14002","2008-04-22","93",""
"14002","2008-04-23","95",""
"14002","2008-04-24","118",""
"14002","2008-04-25","68",""
"14002","2008-04-26","74",""
"14002","2008-04-27","97",""
"14002","2008-04-28","73",""
"14002","2008-04-29","63",""
"14002","2008-04-30","83",""
"14002","2008-05-01","120",""
"14002","2008-05-02","145",""
"14002","2008-05-03","99",""
"14002","2008-05-04","120",""
"14002","2008-05-05","142",""
"14002","2008-05-06","145",""
"14002","2008-05-07","143",""
"14002","2008-05-08","152",""
"14002","2008-05-09","145",""
"14002","2008-05-10","150",""
"14002","2008-05-11","155",""
"14002","2008-05-12","175",""
"14002","2008-05-13","181",""
"14002","2008-05-14","178",""
"14002","2008-05-15","178",""
"14002","2008-05-16","182",""
"14002","2008-05-17","181",""
"14002","2008-05-18","213",""
"14002","2008-05-19","224",""
"14002","2008-05-20","209",""
"14002","2008-05-21","212",""
"14002","2008-05-22","213",""
"14002","2008-05-23","253",""
"14002","2008-05-24","185",""
"14002","2008-05-25","171",""
"14002","2008-05-26","159",""
"14002","2008-05-27","147",""
"14002","2008-05-28","136",""
"14002","2008-05-29","120",""
"14002","2008-05-30","115",""
"14002","2008-05-31","116",""
"14002","2008-06-01","141",""
"14002","2008-06-02","132",""
"14002","2008-06-03","132",""
"14002","2008-06-04","132",""
"14002","2008-06-05","117",""
"14002","2008-06-06","111",""
"14002","2008-06-07","104",""
"14002","2008-06-08","101",""
"14002","2008-06-09","178",""
"14002","2008-06-10","180",""
"14002","2008-06-11","182",""
"14002","2008-06-12","201",""
"14002","2008-06-13","169",""
"14002","2008-06-14","181",""
"14002","2008-06-15","177",""
"14002","2008-06-16","189",""
"14002","2008-06-17","160",""
"14002","2008-06-18","122",""
"14002","2008-06-19","83",""
"14002","2008-06-20","64",""
"14002","2008-06-21","111",""
"14002","2008-06-22","116",""
"14002","2008-06-23","127",""
"14002","2008-06-24","122",""
"14002","2008-06-25","126",""
"14002","2008-06-26","127",""
"14002","2008-06-27","127",""
"14002","2008-06-28","126",""
"14002","2008-06-29","125",""
"14002","2008-06-30","112",""
"14002","2008-07-01","108",""
"14002","2008-07-02","102",""
"14002","2008-07-03","101",""
"14002","2008-07-04","112",""
"14002","2008-07-05","121",""
"14002","2008-07-06","118",""
"14002","2008-07-07","122",""
"14002","2008-07-08","122",""
"14002","2008-07-09","115",""
"14002","2008-07-10","117",""
"14002","2008-07-11","131",""
"14002","2008-07-12","132",""
"14002","2008-07-13","136",""
"14002","2008-07-14","132",""
"14002","2008-07-15","116",""
"14002","2008-07-16","139",""
"14002","2008-07-17","146",""
"14002","2008-07-18","145",""
"14002","2008-07-19","152",""
"14002","2008-07-20","157",""
"14002","2008-07-21","149",""
"14002","2008-07-22","119",""
"14002","2008-07-23","119",""
"14002","2008-07-24","135",""
"14002","2008-07-25","143",""
"14002","2008-07-26","139",""
"14002","2008-07-27","126",""
"14002","2008-07-28","120",""
"14002","2008-07-29","116",""
"14002","2008-07-30","114",""
"14002","2008-07-31","123",""
"14002","2008-08-01","134",""
"14002","2008-08-02","138",""
"14002","2008-08-03","142",""
"14002","2008-08-04","142",""
"14002","2008-08-05","148",""
"14002","2008-08-06","131",""
"14002","2008-08-07","109",""
"14002","2008-08-08","102",""
"14002","2008-08-09","101",""
"14002","2008-08-10","109",""
"14002","2008-08-11","117",""
"14002","2008-08-12","111",""
"14002","2008-08-13","99",""
"14002","2008-08-14","103",""
"14002","2008-08-15","105",""
"14002","2008-08-16","99",""
"14002","2008-08-17","94",""
"14002","2008-08-18","104",""
"14002","2008-08-19","97",""
"14002","2008-08-20","99",""
"14002","2008-08-21","91",""
"14002","2008-08-22","77",""
"14002","2008-08-23","83",""
"14002","2008-08-24","92",""
"14002","2008-08-25","91",""
"14002","2008-08-26","89",""
"14002","2008-08-27","91",""
"14002","2008-08-28","75",""
"14002","2008-08-29","62",""
"14002","2008-08-30","50",""
"14002","2008-08-31","43",""
"14002","2008-09-01","43",""
"14002","2008-09-02","44",""
"14002","2008-09-03","50",""
"14002","2008-09-04","56",""
"14002","2008-09-05","68",""
"14002","2008-09-06","57",""
"14002","2008-09-07","47",""
"14002","2008-09-08","55",""
"14002","2008-09-09","53",""
"14002","2008-09-10","62",""
"14002","2008-09-11","68",""
"14002","2008-09-12","75",""
"14002","2008-09-13","81",""
"14002","2008-09-14","86",""
"14002","2008-09-15","123",""
"14002","2008-09-16","164",""
"14002","2008-09-17","163",""
"14002","2008-09-18","140",""
"14002","2008-09-19","115",""
"14002","2008-09-20","108",""
"14002","2008-09-21","118",""
"14002","2008-09-22","133",""
"14002","2008-09-23","147",""
"14002","2008-09-24","96",""
"14002","2008-09-25","95",""
"14002","2008-09-26","131",""
"14002","2008-09-27","131",""
"14002","2008-09-28","89",""
"14002","2008-09-29","64",""
"14002","2008-09-30","84",""
"14002","2008-10-01","96",""
"14002","2008-10-02","93",""
"14002","2008-10-03","78",""
"14002","2008-10-04","71",""
"14002","2008-10-05","89",""
"14002","2008-10-06","109",""
"14002","2008-10-07","110",""
"14002","2008-10-08","143",""
"14002","2008-10-09","123",""
"14002","2008-10-10","116",""
"14002","2008-10-11","120",""
"14002","2008-10-12","123",""
"14002","2008-10-13","127",""
"14002","2008-10-14","125",""
"14002","2008-10-15","121",""
"14002","2008-10-16","121",""
"14002","2008-10-17","124",""
"14002","2008-10-18","118",""
"14002","2008-10-19","120",""
"14002","2008-10-20","126",""
"14002","2008-10-21","121",""
"14002","2008-10-22","105",""
"14002","2008-10-23","111",""
"14002","2008-10-24","130",""
"14002","2008-10-25","122",""
"14002","2008-10-26","122",""
"14002","2008-10-27","113",""
"14002","2008-10-28","109",""
"14002","2008-10-29","104",""
"14002","2008-10-30","106",""
"14002","2008-10-31","106",""
"14002","2008-11-01","107",""
"14002","2008-11-02","103",""
"14002","2008-11-03","103",""
"14002","2008-11-04","102",""
"14002","2008-11-05","100",""
"14002","2008-11-06","104",""
"14002","2008-11-07","106",""
"14002","2008-11-08","102",""
"14002","2008-11-09","107",""
"14002","2008-11-10","101",""
"14002","2008-11-11","97",""
"14002","2008-11-12","95",""
"14002","2008-11-13","95",""
"14002","2008-11-14","93",""
"14002","2008-11-15","94",""
"14002","2008-11-16","89",""
"14002","2008-11-17","84",""
"14002","2008-11-18","95",""
"14002","2008-11-19","84",""
"14002","2008-11-20","88",""
"14002","2008-11-21","88",""
"14002","2008-11-22","88",""
"14002","2008-11-23","86",""
"14002","2008-11-24","82",""
"14002","2008-11-25","67",""
"14002","2008-11-26","59",""
"14002","2008-11-27","54",""
"14002","2008-11-28","53",""
"14002","2008-11-29","53",""
"14002","2008-11-30","56",""
"14002","2008-12-01","56",""
"14002","2008-12-02","56",""
"14002","2008-12-03","68",""
"14002","2008-12-04","63",""
"14002","2008-12-05","58",""
"14002","2008-12-06","53",""
"14002","2008-12-07","54",""
"14002","2008-12-08","56",""
